Cluster ID,confidence_score,Match,Key,Unique Custodians,canonical_Key,canonical_Unique Custodians,canonical_Match
85,0.979065642,Kotak Mahindra Bank,453,KOTAK SECURITIES,b'450',b'KOTAK MAHINDRA BANK LIMITED',b'Kotak Mahindra Bank'
86,0.997807,Jefferies,400,JEFFERIES & COMPANY INC,b'400',b'JEFFERIES & COMPANY INC',b'Jefferies'
86,0.997807,Jefferies,401,"JEFFERIES & COMPANY, INC.",b'400',b'JEFFERIES & COMPANY INC',b'Jefferies'
87,0.997115,UBS,697,UBS AG (LONDON),b'697',b'UBS AG (LONDON)',b'UBS'
87,0.997115,UBS,698,UBS AG LONDON,b'697',b'UBS AG (LONDON)',b'UBS'
88,0.998211547,Wells Fargo,726,WELLS FARGO,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.994938862,Wells Fargo,727,WELLS FARGO & CO.,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.991732159,Wells Fargo,728,WELLS FARGO & COMPANY,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.996300519,Wells Fargo,730,WELLS FARGO BANK,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.993869211,Wells Fargo,731,WELLS FARGO BANK N.A,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.993310387,Wells Fargo,732,WELLS FARGO BANK N.A.,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.994567626,Wells Fargo,733,WELLS FARGO BANK NA,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.993458484,Wells Fargo,734,"WELLS FARGO BANK, N.A",b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.993043086,Wells Fargo,735,"WELLS FARGO BANK, N.A.",b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.994015031,Wells Fargo,736,"WELLS FARGO BANK, NA",b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.990450045,Wells Fargo,737,"WELLS FARGO BANK, NATIONAL ASSOCIATION",b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.99038531,Wells Fargo,738,"WELLS FARGO CLEARING SERVICES, LLC",b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.993307176,Wells Fargo,739,WELLS FARGO COMPANY,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.989561695,Wells Fargo,740,WELLS FARGO INSTITUTIONAL RETIREMENT AND TRUST,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.988866751,Wells Fargo,741,WELLS FARGO INSTITUTIONAL TRUST,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.995807088,Wells Fargo,742,WELLS FARGO N.A.,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.991357246,Wells Fargo,743,WELLS FARGO PRIME SERVICES,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.99077539,Wells Fargo,744,WELLS FARGO PRIME SERVICES LLC,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.990699339,Wells Fargo,745,"WELLS FARGO PRIME SERVICES, LLC",b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.990483848,Wells Fargo,746,WELLS FARGO PRIVATE BANK,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.992046269,Wells Fargo,747,WELLS FARGO SECURITIES,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.989809807,Wells Fargo,748,WELLS FARGO SECURITIES INC.,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.990590921,Wells Fargo,749,"WELLS FARGO SECURITIES, LLC",b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.994845826,Wells Fargo,750,WELLS FARGO TRUST,b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.994024274,Wells Fargo,751,"WELLS FARGO, N.A.",b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.991029648,Wells Fargo,752,"WELLS FARGO, N.A. CORPORATE TRUST & ESCROW SERVICES",b'730',b'WELLS FARGO',b'Wells Fargo'
88,0.991358998,Wells Fargo,753,"WELLS FARGO, N.A., CORPORATE TRUST & ESCROW SERVICES",b'730',b'WELLS FARGO',b'Wells Fargo'
89,0.997587,Barclays,55,BARCLAYS BANK PLC,b'55',b'BARCLAYS BANK PLC',b'Barclays'
89,0.997587,Barclays,61,"BARCLAYS BANK, PLC",b'55',b'BARCLAYS BANK PLC',b'Barclays'
90,,Advantage Futures,3,ADVANTAGE FUTURES LLC,,,
91,,Albert Fried & Company,4,"ALBERT FRIED & COMPANY, LLC",,,
92,,Alianza Fiduciaria,5,ALIANZA FIDUCIARIA,,,
93,,Analytica,11,ANALYTICA,,,
94,,Apex Fund Services,12,APEX FUND SERVICES (MAURITIUS) LIMITED,,,
95,,Auerbach Grayson and Company,13,AUERBACH GRAYSON & COMPANY LLC,,,
96,,Australia and New Zealand Banking Group,14,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,,,
97,,BM&FBOVESPA,15,BANCO BM&FBOVESPA,,,
98,,Banco Bradesco,16,BANCO BRADESCO S.A.,,,
99,,Banco de Chile,18,BANCO DE CHILE,,,
100,,Banco Paulista,21,BANCO PAULISTA S.A.,,,
101,,Bank of Ireland,43,BANK OF IRELAND,,,
102,,Bank of Jordan,44,"BANK OF JORDAN, PLC",,,
103,,Bank of Valletta,53,BANK OF VALLETTA,,,
104,,Barclays,54,BARCLAYS BANK MAURITIUS LIMITED,,,
105,,Barclays,56,BARCLAYS BANK PLC - LONDON BRANCH,,,
106,,Barclays,58,"BARCLAYS BANK PLC, NEW YORK",,,
107,,Barclays,60,"BARCLAYS BANK PLC, NY",,,
108,,Barclays,62,BARCLAYS CAPITAL,,,
109,,Barclays,63,BARCLAYS CAPITAL INC.,,,
110,,Barclays,64,BARCLAYS CAPITAL SECURITIES LIMITED,,,
111,,Barclays,65,BARCLAYS CAPITAL SECURITIES LTD.,,,
112,,BB&T,66,BB&T,,,
113,,BB&T,67,"BB&T SECURITIES, LLC",,,
114,,BBVA Bancomer,68,BBVA BANCOMER S.A.,,,
115,,BDSec,69,BDSEC,,,
116,,BDSec,70,BDSEC JSC.,,,
117,,BMA Securities,74,"BMA SECURITIES, LLC",,,
118,,Boston Financial Data Services,115,"BOSTON FINANCIAL DATA SERVICES, INC.",,,
119,,Bourse Securities,118,BOURSE SECURITIES LIMITED,,,
120,,Brink's Global Services International,119,"BRINK'S GLOBAL SERVICES INTERNATIONAL, INC.",,,
121,,BSP Capital,126,BSP CAPITAL LIMITED,,,
122,,BTIG,128,"BTIG, LLC",,,
123,,Butterfield,131,BUTTERFIELD BANK (CAYMAN) LTD,,,
124,,Butterfield,132,BUTTERFIELD TRUST (BERMUDA) LIMITED,,,
125,,California Bank & Trust,135,CALIFORNIA BANK & TRUST,,,
126,,Canaccord Capital Corporation,136,CANACCORD GENUITY INC.,,,
127,,Canadia Bank,137,CANADIA BANK,,,
128,,Cantor Prime Services,138,CANTOR PRIME SERVICES,,,
129,,Capital Market Brokers,139,"CAPITAL MARKETS BROKERS, LTD",,,
130,,Central Depository Agency of Podgorica,144,CENTRAL DEPOSITORY AGENCY AD PODGORICA,,,
131,,Central Securities Clearing System,146,CENTRAL SECURITIES CLEARING SYSTEM PLC,,,
132,,Central Securities Depository (GH),147,CENTRAL SECURITIES DEPOSITORY LTD,,,
133,,Ceros Financial Services,148,"CEROS FINANCIAL SERVICES, INC.",,,
134,,China Merchants Securities,152,CHINA MERCHANTS SECURITIES CO. LTD.,,,
135,,CIBC Bank and Trust,153,CIBC,,,
136,,CIBC Mellon Global Securities Services,154,CIBC MELLON,,,
137,,CLSA,206,CLSA,,,
138,,Computershare,209,COMPUTERSHARE,,,
139,,Computershare,210,COMPUTERSHARE LIMITED,,,
140,,Computershare,211,COMPUTERSHARE SECURITIES CORPORATION,,,
141,,Computershare,214,"COMPUTERSHARE TRUST COMPANY, NA",,,
142,,CSL Stockbrokers,236,CSL STOCKBROKERS LIMITED,,,
143,,ED&F Man Capital Markets,278,E D & F MAN CAPITAL MARKETS INC.,,,
144,,Etrade Securities,279,E*TRADE SECURITIES LLC,,,
145,,Edelweiss Custodial Services,280,EDELWEISS CUSTODIAL SERVICES LIMITED,,,
146,,Banque Priv_e Edmond de Rothschild,281,EDMOND DE ROTHSCHILD,,,
147,,EFG-Hermes,282,EFG HERMES,,,
148,,Federated Investors,285,FEDERATED INVESTORS,,,
149,,First Clearing,294,"FIRST CLEARING, LLC",,,
150,,First Tennessee Bank,300,"FIRST TENNESSEE BANK, N.A.",,,
151,,Global Prime Partners,302,GLOBAL PRIME PARTNERS (ASIA) LIMITED,,,
152,,Golomt bank,319,GOLOMT BANK,,,
153,,HSBC,320,H.S.B.C. BANK PLC,,,
154,,HSBC,321,"H.S.B.C. BANK USA, NA",,,
155,,Hartleys,325,HARTLEYS LIMITED,,,
156,,Haywood Securities,326,HAYWOOD SECURITIES (USA) INC.,,,
157,,HDFC,327,HDFC BANK LIMITED,,,
158,,HSBC,328,HSBC BANK,,,
159,,HSBC,329,HSBC BANK (MAURITIUS) LIMITED,,,
160,,HSBC,330,HSBC BANK BERMUDA LIMITED,,,
161,,HSBC,332,HSBC BANK PLC,,,
162,,HSBC,333,"HSBC BANK U.S.A., NEW YORK",,,
163,,HSBC,334,HSBC BANK USA,,,
164,,HSBC,342,HSBC INSTITUTIONAL TRUST SERVICES (BERMUDA) LIMITED,,,
165,,HSBC,344,HSBC INSTITUTIONAL TRUST SERVICES (SINGAPORE) LIMITED,,,
166,,HSBC,345,HSBC LIMITED,,,
167,,HSBC,346,"HSBC MEXICO, S.A. INSTITUTION DE BANCA MULTIPLE GRUPO FINANCIERO",,,
168,,HSBC,347,HSBC MIDDLE EAST LTD.,,,
169,,HSBC,348,HSBC PLC,,,
170,,HSBC,349,HSBC PRIVATE BANK,,,
171,,HSBC,350,HSBC SECURITIES (USA) INC.,,,
172,,HSBC,351,HSBC SECURITIES SERVICES,,,
173,,HSBC,352,"HSBC USA, N.A.",,,
174,,IC Securities,354,IC SECURITIES,,,
175,,ICICI Bank,355,ICICI BANK LIMITED,,,
176,,Imara Edwards Securities,356,IMARA EDWARDS SECURITIES LIMITED,,,
177,,InterClear Central De Valores,370,INTERCLEAR CENTRAL DE VALORES,,,
178,,International Fund Services,371,INTERNATIONAL FUND SERVICES NA LLC,,,
179,,Investment Bank Vesta,374,"INVESTMENT BANK ""VESTA"" (LLC)",,,
180,,Jamaica Central Securities Depository,398,JAMAICA CENTRAL SECURITIES DEPOSITORY LIMITED,,,
181,,Jefferies,399,JEFFERIES & CO.,,,
182,,Jefferies,402,"JEFFERIES BACHE FINANCIAL SERVICES, INC.",,,
183,,Jefferies,403,"JEFFERIES FINANCIAL SERVICES, INC.",,,
184,,Jefferies,404,JEFFERIES GROUP INC.,,,
185,,Jefferies,405,JEFFERIES INTERNATIONAL LIMITED,,,
186,,Jefferies,406,JEFFERIES LLC,,,
187,,KCB Rwanda,442,KCB RWANDA,,,
188,,KeyBank,443,KEYBANK,,,
189,,KeyBank,444,KEYBANK NA,,,
190,,KGS-Alpha Capital Markets,445,"KGS-ALPHA CAPITAL MARKETS, L.P.",,,
191,,Korea Investment & Securities,448,"KOREA INVESTMENT & SECURITIES CO., LTD.",,,
192,,Ladenburg Thalmann Financial Services,456,LADENBURG THALMANN & CO. INC.,,,
193,,Loomis International,457,LOOMIS INTERNATIONAL (UK) LIMITED,,,
194,,M&T Bank,458,M&T BANK,,,
195,,MAC SA,459,MAC S.A.,,,
196,,Macquarie Bank,460,MACQUARIE BANK LIMITED,,,
197,,Maples Fund Services,461,MAPLES FUND SERVICES (CAYMAN) LIMITED,,,
198,,Maxim Group,462,MAXIM GROUP LLC,,,
199,,Mitsubishi UFJ Global Custody,479,MITSUBISHI UFJ GLOBAL CUSTODY SA,,,
200,,Mizuho Securities,480,MIZUHO SECURITIES USA INC.,,,
201,,Morgan Stanley Smith Barney,523,MORGAN STANLEY SMITH BARNEY LLC,,,
202,,NexBank,536,NEXBANK SSB,,,
203,,Nova Banka,565,NOVA BANK A.D.,,,
204,,Oppenheim,566,OPPENHEIMER & CO. INC.,,,
205,,PlainsCapital Bank,571,PLAINS CAPITAL BANK,,,
206,,PNC,572,PNC BANK,,,
207,,PNC,574,"PNC BANK, N.A.",,,
208,,PrinsBank,577,PRINSBANK,,,
209,,Rabee Securities,578,RABEE SECURITIES,,,
210,,Rand Financial Services,579,"RAND FINANCIAL SERVICES, INC.",,,
211,,Raymond James & Associates,580,"RAYMOND JAMES & ASSOCIATES, INC.",,,
212,,Bancpost,587,S.C. BANCPOST S.A.,,,
213,,Sahem Trading & Investments Company,588,SAHEM TRADING & INVESTMENTS,,,
214,,Sapien Capital,589,"SAPIEN CAPITAL, LIMITED",,,
215,,SBI-SG Global Securities Services,590,SBI-SG GLOBAL SECURITIES SERVICES PVT LTD,,,
216,,Scottrade,594,"SCOTTRADE, INC.",,,
217,,Seaport Group Securities,595,"SEA PORT GROUP SECURITIES, LLC",,,
218,,SG Hambros,598,SG HAMBROS TRUST COMPANY (CHANNEL ISLANDS) LIMITED,,,
219,,Shinhan Bank,600,SHINHAN BANK,,,
220,,Silicon Valley Bank,603,SILICON VALLEY BANK,,,
221,,South Street Securities,605,SOUTH STREET SECURITIES LLC,,,
222,,Stamford Bank & Trust,606,STAMFORD BANK & TRUST,,,
223,,Stanbic Bank Tanzania,607,STANBIC BANK TANZANIA,,,
224,,Stockbrokers Malawi,635,STOCKBROKERS MALAWI LIMITED,,,
225,,Svenska Handelsbanken,641,SVENSKA HANDELSBANKEN AB,,,
226,,Swissquote Bank,642,SWISSQUOTE BANK SA,,,
227,,Tadawul,643,TADAWUL,,,
228,,The PrivateBank and Trust,680,THE PRIVATEBANK AND TRUST COMPANY,,,
229,,UBS,695,UBS,,,
230,,UBS,699,"UBS AG, LONDON BRANCH",,,
231,,UBS,700,"UBS AG, SINGAPORE BRANCH",,,
232,,UBS,701,UBS BRASIL CORRETORA DE CAMBIO,,,
233,,UBS,702,UBS FINANCIAL SERVICES,,,
234,,UBS,705,UBS LIMITED,,,
235,,UBS,706,UBS SECURITIES AG,,,
236,,UBS,707,UBS SECURITIES AUSTRALIA LIMITED,,,
237,,UBS,708,UBS SECURITIES LLC,,,
238,,UBS,709,UBS SWITZERLAND AG,,,
239,,V-Bank,721,V-BANK AG,,,
240,,Victor Paullier & Cia,722,VICTOR PAULLIER & CIA.,,,
241,,Weeden Prime Services,725,"WEEDEN PRIME SERVICES, LLC.",,,
242,,Wells Fargo Advisors,729,"WELLS FARGO ADVISORS, LLC",,,
243,,"Winslow, Evans & Crocker Inc.",756,"WINSLOW, EVANS & CROCKER, INC.",,,
